CC_diff,assists_diff,baronKills,damageDealtToObjectives,damage_per_death,deaths,dragonKills_diff,goldSpent,kills,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,towerKills_diff,visionScore_diff,win,won?
9.68,5.8,0.04000000000000001,4103.085714285714,344.5197116639956,-0.1200000000000001,-0.32,73.23999999999978,1.466666666666666,342.880000000001,3216.523809523811,14.0,-0.6,9.68,-0.07619047619047609,False
2.76,0.92,0.08000000000000007,4460.76,-107.60507757601863,-2.3199999999999994,0.56,2116.08,1.88,3630.760000000002,1111.7200000000003,35.64,1.24,4.16,0.19999999999999984,False
-0.72,-5.16,-0.04000000000000001,-2209.119999999999,440.0062866022845,1.88,-0.08,186.59999999999854,0.9999999999999982,-216.8000000000011,-690.3200000000006,-19.319999999999993,-0.16,11.72,0.12,False
3.36,-1.28,-0.04000000000000001,-3929.742857142858,252.77899764256836,1.5200000000000005,-0.16,553.6399999999994,-0.05714285714285694,-2122.3200000000015,3177.2285714285713,-19.480000000000004,-0.28,0.88,-0.1333333333333333,False
2.84,0.64,0.13548387096774195,-1467.4799999999996,1953.6328372738371,1.4232258064516126,0.4,1386.6361290322584,0.0,4406.073548387098,4990.080000000002,52.57161290322581,1.28,0.08,-0.12,True
1.64,-0.2,0.0769230769230769,1028.7428571428563,-537.6690854383723,-1.0769230769230775,0.08,829.7692307692305,2.876190476190477,1623.7692307692305,-1168.2095238095235,9.84615384615384,0.4,-4.28,0.009523809523809434,False
-5.16,1.96,0.07516339869281044,-4043.29523809524,-33.8330425130448,-1.6879084967320264,-0.92,-159.00326797385787,-2.038095238095238,557.18300653595,-3071.4952380952363,-28.330065359477118,-0.48,-4.0,0.19047619047619047,False
-0.52,0.6,0.38461538461538464,1637.6833333333325,1602.5990331890353,1.115384615384615,-0.16,728.2307692307695,0.5000000000000009,1945.4230769230762,1092.3166666666675,6.423076923076927,1.88,1.08,0.10000000000000009,True
11.32,2.6,-0.35128205128205126,4134.6833333333325,-2570.033824693824,0.9410256410256412,-0.08,-463.8794871794871,4.733333333333334,75.54871794871724,1430.5,-29.7128205128205,-0.72,8.76,0.29999999999999993,False
2.28,-0.68,-0.07999999999999999,3387.64,1172.0499956709955,0.4800000000000004,0.28,376.39999999999964,3.96,1712.2800000000007,-907.44,16.28,-0.12,0.88,0.08000000000000007,False
-7.4,-2.68,-1.0168208578637512,2240.5,315.6974398518105,-0.5407905803195963,0.44,-2854.778805719092,1.4500000000000002,-10144.126156433978,-404.72500000000036,-37.130361648444065,-0.2,-4.4,-0.19999999999999996,False
12.0,-2.16,0.19230769230769232,1057.2166666666667,229.5217169404691,1.948717948717948,0.72,-310.15384615384573,4.000000000000001,322.76709401709377,1823.2333333333331,16.047008547008545,1.24,7.64,0.41666666666666663,True
-7.8,-2.36,0.10414746543778802,996.6888888888889,977.5638137425399,2.7447004608294927,-0.2,675.5990783410143,0.9111111111111105,2853.5456221198147,963.1333333333332,-3.254377880184336,0.16,-3.8,-0.11111111111111105,False
1.2,-7.08,0.175,3142.4000000000005,156.3385661560651,3.2,1.04,80.72500000000036,-2.125000000000001,-4763.174999999999,937.7750000000005,0.125,1.2,8.4,0.19999999999999996,False
-11.6,-0.84,0.4329501915708812,725.2249999999995,-317.57508016289376,0.34610472541506976,-0.28,391.83780332056085,2.2249999999999996,872.7713920817368,19.5,54.18390804597702,-0.16,-6.52,-0.17499999999999993,True
-16.4,-2.72,0.06451612903225806,1403.7999999999993,1089.8878282828273,1.451612903225806,1.08,696.6774193548381,-0.6799999999999997,173.4193548387084,-1553.7999999999993,32.67741935483871,1.2,1.04,-1.1102230246251565e-16,False
-1.28,1.08,0.33714285714285713,935.695238095238,2937.2495857317276,-2.171428571428571,0.32,1275.074285714286,1.276190476190477,3543.902857142857,-2763.752380952382,22.331428571428567,1.24,-3.4,-0.07619047619047614,False
17.4,0.08,-0.24242424242424243,-4030.600000000001,-78.78087421837608,1.121212121212121,-0.52,2143.151515151514,-2.183333333333333,10018.757575757576,-3393.633333333333,31.03030303030303,0.12,-1.0,-0.11666666666666681,True
-2.56,-0.36,-0.14148351648351648,584.5500000000011,-1861.807380027382,-1.0700549450549453,0.0,-1649.0521978021989,-0.9000000000000012,-6834.1057692307695,-431.76666666666733,-24.12225274725276,-0.4,-1.8,0.06666666666666676,False
-5.16,1.92,-0.10344827586206898,534.2399999999989,1101.3638180708185,2.413793103448276,-0.44,828.1034482758623,0.1200000000000001,-1099.0,2130.0,-26.58620689655173,1.0,1.12,0.07999999999999996,False
5.44,1.16,-0.06074074074074076,3203.3523809523817,944.8073754288062,0.5511111111111111,-0.68,1409.983703703705,-7.9333333333333345,4589.266666666668,-2743.4190476190483,20.337777777777774,-1.56,6.4,-0.1333333333333333,True
-10.16,-4.12,0.04,1081.5666666666666,-640.2866032347279,-2.6399999999999997,0.8,-669.6800000000003,-2.3500000000000005,-4143.799999999999,-1270.3666666666659,41.64000000000001,0.8,2.56,-0.1833333333333333,True
-5.4,-0.8,0.04,-818.9714285714283,801.8034327312907,-0.6413793103448278,-0.12,50.72413793103442,1.571428571428572,4035.5048275862064,-1854.2000000000003,-5.457931034482762,-0.72,0.76,0.00952380952380949,True
-13.88,-7.44,0.091005291005291,8775.683333333334,679.970246512747,-1.3407407407407401,0.68,-295.4761904761908,-0.25,3614.144973544975,1770.6833333333334,46.130158730158726,0.4,-0.12,-0.10000000000000009,True
-8.24,-0.64,-0.12,-1159.2166666666667,-628.0346897900567,0.40000000000000036,-0.6,198.39999999999964,1.4333333333333336,-2029.4800000000032,-1045.783333333332,14.0,-0.08,-4.28,0.050000000000000044,False
0.84,-0.8,0.4304993252361673,-4501.449999999999,449.4011408036408,-4.145748987854251,0.2,-3549.754385964913,-2.5500000000000007,-7537.867746288799,-739.7000000000007,-16.978407557354934,-0.8,-3.0,-0.15000000000000002,False
1.6,1.84,0.17302052785923755,-1067.6833333333352,-1701.788652703503,0.28152492668621765,0.32,2098.807429130009,-0.43333333333333357,5986.084066471163,-363.91666666666606,12.272727272727266,0.64,3.92,-0.10000000000000009,False
-0.84,-4.2,0.06451612903225806,2612.8799999999997,206.47276984126893,1.3134822167080236,0.48,-1413.8908188585592,-2.0,-3335.016542597188,1107.3599999999997,-7.636889991728701,0.8,2.32,0.15999999999999992,False
-2.96,3.36,-0.010217113665389521,2085.371428571428,-830.8936712890281,1.2388250319284797,0.64,1053.361430395913,-1.333333333333333,5082.183908045976,2598.561904761905,9.984674329501914,0.56,-0.72,0.3142857142857143,True
-0.32,2.84,-0.07428571428571429,1748.75,-2084.027622053871,-1.4399999999999995,-0.28,2155.045714285714,-1.3333333333333348,3960.954285714288,-1536.0333333333328,-21.234285714285704,0.44,-2.48,-0.0500000000000001,False
-1.12,1.52,-0.07096774193548389,-1704.7666666666664,-433.23901338313226,-0.04129032258064491,-0.04,488.36516129032134,-0.10000000000000142,1828.068387096775,-624.9333333333334,-12.249032258064524,-0.24,6.48,-0.06666666666666671,True
-6.08,-0.8,0.4842570908144678,-2860.4222222222234,-1366.001666666667,1.8548009367681502,-0.88,1128.9341660161335,-1.2222222222222223,-1487.8017174082743,-6679.555555555555,1.60343481654958,-3.12,-7.52,0.35555555555555557,False
-6.64,-1.36,-0.10967741935483871,-5101.280000000001,1153.6495692640683,-0.5187096774193547,-0.36,-1096.5277419354834,-1.4399999999999977,-2771.5264516129027,-1193.88,-23.318709677419363,-1.16,-9.08,0.0,False
-0.4,-3.16,-0.04540023894862605,-2721.240000000001,-298.68610389610467,-1.731182795698925,0.24,-1899.9354838709678,-1.92,-4872.3882915173235,-2083.88,7.876941457586611,-0.36,-10.6,-0.24000000000000005,True
-1.44,6.24,-0.30561330561330563,3985.933333333335,-804.161293798792,2.2480942480942483,-1.2,2659.9487179487187,-0.09999999999999964,7866.680526680528,7147.933333333333,-11.946638946638942,0.12,-19.04,0.050000000000000044,False
-6.0,-5.08,-0.26834563612679113,-7588.228571428573,1158.8473479694926,-0.9943551888840645,0.72,-1747.598784194528,2.4190476190476184,-8936.046026921405,-2249.3142857142866,2.2605297438124126,1.52,-6.72,0.24761904761904768,True
5.28,2.48,-0.3968253968253968,1129.1428571428587,-269.2586611008055,2.3587301587301592,-0.76,968.0730158730166,0.30476190476190546,4622.117460317462,-2.0285714285719223,-11.901587301587298,-0.24,-15.0,0.05714285714285716,True
11.48,7.16,0.25106382978723407,-2149.161904761904,1701.6570006184306,3.2591876208897483,-1.32,3595.562862669245,-1.276190476190476,9495.78994197292,-720.0380952380947,-1.2112185686653874,-1.76,6.04,0.3619047619047618,False
-8.28,-6.96,-0.4163265306122449,2577.833333333332,1024.7816519129005,-3.6775510204081625,1.48,-2248.5877551020403,2.1499999999999995,-3860.861224489796,-3072.55,45.36734693877551,1.2,-7.12,0.13333333333333336,True
-2.32,-1.28,-0.19724137931034486,-8298.699999999999,-437.14930060680126,0.08137931034482726,0.04,-1167.5393103448278,-4.049999999999999,-1302.9724137931025,-222.83333333333394,-14.237241379310348,-0.32,-3.12,0.2,True
-16.24,-1.28,-0.24,6792.724999999999,1511.3324374930617,-2.08,-0.12,-903.1200000000008,0.2999999999999998,3760.16,5638.275,0.0799999999999983,-0.6,-1.36,0.07499999999999996,True
5.8,3.2,0.16000000000000003,-4755.333333333335,-94.77374132947807,1.4000000000000004,0.0,204.23999999999978,-2.5333333333333337,686.9599999999991,-268.9999999999991,-33.2,-0.16,3.08,0.016666666666666663,False
10.12,-0.8,-0.016602809706257993,1701.8666666666668,162.40497594997532,-1.5210727969348659,0.56,303.87611749680764,0.4833333333333334,322.1085568326962,1764.4666666666672,12.203065134099617,1.12,-6.2,-0.06666666666666665,False
7.56,1.4,0.023703703703703727,-2715.800000000001,-1930.22148032931,-1.2222222222222223,0.24,16.540740740740148,-3.5250000000000004,3388.8029629629636,-4862.299999999999,-15.922962962962956,0.04,3.36,-0.27500000000000013,True
1.48,-0.36,0.0,-5002.333333333332,719.712440916926,1.1999999999999993,0.2,2227.5200000000004,-0.9166666666666661,3288.079999999998,-2309.5166666666673,-3.9200000000000017,-0.36,2.56,-0.18333333333333335,True
17.84,-1.28,0.12,-2566.383333333333,8.538207223058635,-0.3600000000000003,0.76,1604.08,-2.6000000000000005,7343.719999999999,-1135.2333333333336,10.240000000000009,0.56,1.8,-0.20000000000000012,True
4.12,5.72,0.3284848484848485,2158.5666666666666,642.5224771307126,1.5769696969696971,-0.2,2836.7757575757587,1.466666666666666,5019.832727272729,4734.966666666666,-26.4169696969697,1.56,-4.08,0.1166666666666667,True
13.4,0.84,0.12,-1332.1999999999998,-3294.4758583699977,-1.5599999999999996,-0.04,581.2800000000007,1.3249999999999993,5406.0,1611.9000000000005,-2.4000000000000057,-1.44,4.0,-0.2,True
15.12,3.08,0.27999999999999997,1894.7999999999993,265.76549161350795,-2.1599999999999993,0.64,810.6399999999994,2.166666666666667,-2579.4400000000023,3574.7333333333345,6.359999999999999,0.56,-1.6,-0.19999999999999996,True
-2.28,-0.12,-0.13186813186813184,-4165.64,-985.7584047619039,-3.2225274725274717,0.48,-1056.7637362637379,-2.7199999999999998,-4202.18131868132,-2122.24,-19.777472527472526,-0.52,0.36,-0.28,True
-6.44,-8.48,0.07999999999999999,1808.3249999999998,754.917227182541,-3.5199999999999996,0.2,-1886.2399999999998,-5.775,-2931.880000000001,639.6250000000009,16.4,-0.4,-1.52,-0.07499999999999996,False
-4.04,0.2,-0.20673076923076922,-684.5,-87.25876370157584,1.0817307692307692,0.68,-707.5721153846152,-0.8999999999999995,-1372.9278846153848,3172.199999999999,-24.46634615384616,0.76,4.08,-0.125,True
10.48,4.28,0.04512820512820512,-6488.0166666666655,526.0984324934334,-0.615384615384615,1.4,2296.7374358974357,-3.2833333333333328,5330.114871794871,412.88333333333503,29.086153846153834,3.44,6.96,-0.033333333333333326,True
-10.16,-5.04,0.023197492163009426,-5380.833333333332,-1363.4725187312665,-1.2282131661442,0.12,-2208.915360501567,-2.0666666666666655,-3893.4714733542314,1786.8666666666677,18.388087774294675,-2.28,-3.16,0.016666666666666663,False
5.6,-0.72,-0.21629629629629626,2098.1500000000015,348.39921788356696,0.811851851851852,0.04,941.0296296296292,-3.366666666666667,-1187.2370370370372,2754.5166666666673,3.1259259259259267,-0.2,2.72,-0.21666666666666679,True
5.2,6.04,0.09142857142857144,-8513.416666666668,1209.7121606634105,-0.765714285714286,-0.2,-108.1200000000008,-2.05,-3102.062857142855,-5631.216666666665,-75.54857142857142,-0.32,-3.44,-0.1333333333333333,False
-0.84,3.84,0.23555555555555557,-1865.8476190476194,535.5052058787783,2.7585185185185193,0.8,2855.2103703703706,-2.0,9206.149629629632,4608.114285714285,-13.048888888888882,0.92,8.4,-0.22857142857142854,False
-6.44,-1.72,-0.15999999999999998,-710.6666666666679,-726.9372199097197,1.5599999999999996,-0.12,511.7999999999993,-0.13333333333333286,2103.7199999999993,-1634.6333333333337,24.200000000000003,-0.16,-11.52,-0.04999999999999993,False
3.44,1.44,0.24,1941.8285714285707,1798.173850884562,0.03999999999999915,0.64,227.3199999999997,0.39047619047619,4494.960000000001,1540.2571428571423,18.08,2.08,8.96,0.2761904761904762,True
4.4,0.2,-0.12,-316.9999999999982,210.20341861698762,-0.6799999999999997,0.04,337.71999999999935,0.2400000000000002,3509.5200000000023,-398.7199999999998,42.44,0.4,-3.04,0.11999999999999988,False
-7.12,-0.72,-0.4971428571428571,3586.216666666669,-509.2442765567748,-1.1428571428571432,-0.6,-449.66857142857225,0.7333333333333334,-4944.325714285715,3843.366666666667,-53.09142857142857,-1.2,-4.08,0.10000000000000003,True
8.0,-4.72,-0.15428571428571428,3215.457142857144,844.0734518655945,-0.6399999999999997,0.08,-1428.3028571428558,1.1523809523809527,-1548.5771428571425,-2208.885714285716,-11.217142857142846,-0.32,1.48,0.29523809523809535,True
10.44,1.28,0.3082251082251082,747.9000000000015,762.583006253004,0.473593073593074,-0.4,-1272.279653679654,0.4999999999999991,-925.5835497835506,1740.9833333333327,-27.566233766233765,-0.0,0.28,0.18333333333333335,False
-11.56,2.36,-0.06233766233766233,-3071.1523809523815,113.58331924688991,-0.337662337662338,-0.44,-2474.1454545454544,2.123809523809526,-3733.6857142857116,4235.238095238096,-20.86753246753247,-0.8,-5.0,0.01904761904761898,False
-4.64,-0.44,0.06603081438004403,660.8000000000002,159.37575946276047,-0.229640498899486,-0.24,-390.2853998532646,1.0,-2050.704328686721,-1688.9599999999996,-24.592809977989717,0.32,-1.84,-0.07999999999999996,True
-1.08,0.08,0.15163398692810456,814.1499999999996,-71.29596357346418,0.14771241830065307,0.84,693.823529411764,-0.5333333333333341,2417.6627450980395,2160.6166666666672,-14.545098039215688,0.04,8.44,-0.033333333333333326,True
8.52,-3.64,-0.051808406647116334,288.0,-582.2162816072832,1.6041055718475077,0.24,-433.42424242424204,-0.47999999999999954,-167.37341153470334,-851.1199999999999,15.956989247311839,0.16,-3.0,-0.23999999999999994,False
-2.96,-2.72,0.20512820512820515,5561.974999999999,411.2955104270741,-2.897435897435897,-0.68,-2828.9487179487187,2.7749999999999995,-7098.820512820514,3600.5499999999993,25.153846153846146,-1.6,-1.68,-0.07499999999999996,True
-2.56,5.4,-0.11111111111111112,1965.828571428572,-272.4344874173462,0.7492063492063492,0.4,2394.063492063491,3.1238095238095234,4110.882539682538,4634.285714285714,-28.098412698412687,-0.08,-3.08,0.019047619047619146,True
-13.6,3.92,-0.17931034482758618,5283.8190476190475,-3210.436908157976,2.3696551724137924,0.2,-163.80551724137877,3.0095238095238095,-3371.2800000000007,-2870.4095238095233,-17.775172413793115,-1.04,0.6,-0.0761904761904762,True
11.92,2.0,-0.05005561735261402,9603.449999999999,263.5169119769125,-0.09788654060066815,-0.24,-2184.9098998887657,2.4750000000000005,-3748.1535038932143,2365.75,-40.20689655172414,-0.04,-3.48,-0.07500000000000001,False
-4.32,1.0,0.19999999999999998,2360.9428571428566,-366.0926168540441,0.1200000000000001,-0.04,450.1999999999998,3.5428571428571423,2263.5999999999985,-1199.2285714285726,0.3999999999999915,0.88,-0.12,-0.01904761904761898,False
-11.24,-0.04,-0.04330392943063352,767.7333333333345,-797.4155251797688,0.5533279871692063,0.6,828.5829991980754,0.9047619047619051,1225.471531676023,1478.5238095238092,19.437048917401754,-0.4,-3.2,-0.15238095238095234,False
-22.68,2.4,-0.16888888888888892,-3583.3142857142875,114.693513708512,0.040000000000000036,-0.2,-1208.8177777777782,-1.971428571428571,-705.4459259259256,-2394.961904761905,-6.512592592592597,-0.72,0.52,0.10476190476190467,True
-0.4,-2.2,0.08592592592592593,-2660.2666666666673,2193.035192215191,-0.7792592592592591,0.4,-2511.4103703703704,-2.45,-5046.340740740741,865.8666666666659,6.1837037037037135,0.64,-1.08,-0.016666666666666663,True
-0.52,-0.84,-0.2971652003910068,-2770.239999999999,280.7206647796629,-1.0175953079178885,-0.44,531.2238514174005,-1.5600000000000005,-48.85141739980463,-1786.4000000000005,35.835777126099714,1.84,1.44,0.0,True
-7.92,-0.48,-0.09963369963369963,-3032.6333333333323,188.85723338208436,0.26080586080586077,0.2,-987.50989010989,-0.11666666666666714,-3983.120879120881,-1811.3999999999987,-25.160439560439556,-1.04,3.76,0.21666666666666667,False
0.44,0.4,0.3814002089864159,-2133.2833333333347,1670.5727530802533,2.5256008359456636,0.44,2921.7669801462907,1.416666666666667,2294.6468129571585,-934.7833333333338,8.78369905956113,1.44,-3.12,0.03333333333333327,True
1.6,0.64,0.0960827790096083,-5373.333333333334,-704.8548971861455,-2.9660014781966004,0.8,1129.7405764966734,-2.716666666666666,1692.8876570583889,-3769.9333333333343,16.487065779748704,1.88,1.76,-0.23333333333333345,True
-4.84,-0.44,-0.1515151515151515,-4166.516666666666,-1149.2619291819283,-1.5454545454545459,-0.32,-642.3636363636379,-1.6166666666666663,-2675.0,-1863.3833333333332,-39.515151515151516,-0.6,-4.44,-0.20000000000000007,False
1.84,2.44,0.050739957716701894,-7012.10476190476,795.1959561602425,1.9429175475687104,0.76,1152.5517970401706,-3.8380952380952387,4505.559548978152,-2706.5619047619048,-4.0873854827343195,0.96,1.72,-0.06666666666666665,True
-6.2,-1.44,0.0,-4417.316666666667,601.5129945054969,-1.0057142857142853,-0.52,-885.8742857142861,-1.883333333333332,-5985.154285714287,-1583.8500000000004,8.165714285714287,-0.92,-4.96,-0.016666666666666663,False
2.32,-2.6,-0.3666666666666667,648.5833333333321,-73.71462454212451,1.0999999999999996,0.0,-339.7666666666664,-0.7833333333333323,-171.1333333333332,-1554.0666666666657,12.5,1.6,0.56,0.06666666666666654,True
6.12,-0.32,0.06366366366366366,-2743.9983739837394,326.007288100981,3.0342342342342343,0.32,2195.8168168168177,-1.4664343786294998,7163.7375375375395,1606.681765389082,33.23723723723723,2.2,-6.44,0.10476190476190478,False
11.24,7.88,0.0,-3246.9714285714285,-1809.6872297808009,1.23076923076923,-0.16,2140.7307692307695,4.076190476190475,7531.230769230768,1097.1714285714288,-20.384615384615387,-0.44,-3.88,0.08571428571428563,False
-3.32,2.08,-0.12000000000000001,-686.1199999999999,-1112.4405952380948,-2.16,-0.04,2293.3999999999996,3.1200000000000006,5383.84,2662.8799999999997,40.56,0.76,-9.28,0.2,False
11.44,2.72,-0.03999999999999998,6373.866666666667,-87.02964535464434,1.04,-0.64,-1120.3600000000006,-0.7333333333333334,-1272.4799999999996,1754.3666666666668,-21.879999999999995,-1.8,8.72,0.09999999999999998,True
6.96,2.4,0.12,-137.77500000000055,472.0577602952626,0.040000000000000036,-0.12,-1040.5599999999995,-1.75,-1475.0800000000017,90.30000000000018,-35.16,-0.32,7.68,-0.07499999999999996,False
-1.8,-0.76,-0.14424242424242423,1062.5333333333328,63.42467893217827,0.32606060606060616,-0.24,-1728.4569696969702,-1.4333333333333327,-3036.847272727273,2050.616666666667,5.88606060606061,-0.48,7.28,-0.033333333333333326,False
-1.28,2.64,0.24,-1079.1333333333341,156.61375559625594,2.3999999999999995,0.44,2465.999999999999,-2.366666666666666,6000.879999999999,-1200.300000000001,40.84,-0.88,-2.24,5.551115123125783e-17,True
-0.76,-0.32,0.07034482758620692,1768.8833333333341,870.9579892792372,2.2441379310344827,-0.68,124.77241379310362,3.4,-3692.5241379310337,1685.666666666667,17.804137931034475,-1.0,0.32,0.31666666666666665,True
7.88,-0.76,0.12000000000000002,5350.155555555556,1290.5092515509195,2.7600000000000007,0.8,1482.1200000000008,5.244444444444445,-417.27999999999884,3433.511111111111,-9.040000000000006,1.48,5.24,0.311111111111111,False
-3.24,-2.8,-0.08000000000000002,886.9523809523816,294.3691665477377,1.4800000000000004,-0.88,-2283.2,3.1333333333333333,-8281.880000000001,157.88571428571413,-32.56,-1.88,-1.32,0.30476190476190473,False
8.64,6.4,0.1558109833971903,-2335.028571428571,877.6393828393816,0.9208173690932311,0.56,954.2707535121317,-1.1523809523809518,-604.1519795657732,-1182.447619047618,-23.95402298850574,-0.4,10.16,0.17142857142857126,True
-2.44,4.24,0.13022700119474312,-2279.325,585.2682822732822,-0.3285543608124257,0.36,2232.297491039426,0.6999999999999993,4179.854241338111,1760.2999999999993,7.113500597371569,2.12,-2.0,0.3499999999999999,True
2.24,-1.44,-0.0019512195121951237,-2539.0166666666673,-1509.1739003126509,1.242926829268293,-0.08,-164.18536585365837,3.4333333333333336,2964.2878048780476,290.4333333333334,-22.45853658536585,1.68,2.56,0.13333333333333325,True
6.84,-3.96,0.06060606060606061,-6107.088888888889,-437.8048998337599,-0.45454545454545414,0.08,-1200.151515151516,4.844444444444446,-2499.939393939396,-1298.333333333334,-23.60606060606061,-0.88,0.0,-0.35555555555555557,False
7.64,1.88,-0.1580487804878049,3454.7047619047644,1219.3601542901529,0.22731707317073102,0.28,1426.0458536585375,1.6857142857142868,1795.0165853658546,-945.5714285714294,-0.17463414634147512,-0.32,1.28,0.16190476190476188,False
-8.32,-3.08,0.25629077353215285,-684.1000000000013,504.0065317552835,-0.562907735321529,0.2,-1742.6812674743705,-1.8166666666666647,-4363.975768872318,-1390.9833333333345,3.478098788443617,1.4,7.28,0.2833333333333334,False
7.72,0.08,-0.34615384615384615,-7620.355555555556,-956.5105026455012,-0.3253205128205128,-1.32,-1263.1025641025644,3.555555555555556,440.0849358974374,-655.1111111111113,-4.142628205128204,-1.88,-3.92,-0.1777777777777778,False
3.44,3.96,0.23214285714285715,-806.3999999999996,-477.30652813852794,-1.4436813186813184,1.0,911.0782967032974,1.0399999999999991,6043.964285714286,-2577.279999999999,20.66620879120879,2.24,6.44,-0.040000000000000036,True
-18.0,-5.6,-0.34890450599421247,2438.6500000000015,30.501858465609075,-3.035551880942538,-0.88,-2966.065316246383,4.933333333333334,-6199.284001653576,2773.833333333332,10.328234807771807,-2.88,-7.56,-0.016666666666666607,True
-6.2,-2.12,-0.006340579710144928,-1263.1999999999998,-201.77763483575382,0.8088768115942022,-0.28,-1420.447463768116,-0.5999999999999988,-3706.622282608696,-863.5600000000004,-10.373188405797109,-1.2,0.4,-0.2799999999999999,False
-12.48,4.76,-0.10717614165890028,-1976.2833333333338,10.601233465609766,3.4655172413793105,-1.44,791.3872320596456,1.4666666666666677,-5139.94641192917,-1489.666666666667,-38.881174277726004,-2.6,-11.2,-0.04999999999999999,False
7.2,7.28,-0.0037617554858934144,-495.25714285714366,-63.03223381046928,2.7435736677115994,-0.2,5436.484639498432,2.8476190476190473,10564.638244514108,726.0761904761894,10.405015673981183,2.44,-6.16,0.3523809523809523,True
-1.8,-3.28,-0.24727272727272728,2643.155555555556,-103.85798786604391,0.45090909090909115,-0.76,-2471.0763636363645,-0.5555555555555554,-4319.312727272727,-1374.2666666666664,-5.123636363636351,-2.76,0.12,0.17777777777777776,False
